date,time,message
2017-08-28,11:04:36.937,"sub module info: modueID: 0x01, firmwareVersion: 06.05.50.35, state:Upgrading. (code 1), progress: 43%"
2017-08-28,11:04:36.937,upgrade progress 57%
2017-08-28,11:04:37.433,"sub module info: modueID: 0x01, firmwareVersion: 06.05.50.35, state:Upgrading. (code 1), progress: 45%"
2017-08-28,11:04:37.436,upgrade progress 58%
2017-08-28,11:04:37.934,"sub module info: modueID: 0x01, firmwareVersion: 06.05.50.35, state:Upgrading. (code 1), progress: 46%"
2017-08-28,11:04:37.935,upgrade progress 58%
2017-08-28,11:04:38.430,"sub module info: modueID: 0x01, firmwareVersion: 06.05.50.35, state:Upgrading. (code 1), progress: 47%"
2017-08-28,11:04:38.431,upgrade progress 58%
2017-08-28,11:04:38.946,"sub module info: modueID: 0x01, firmwareVersion: 06.05.50.35, state:Upgrading. (code 1), progress: 48%"
2017-08-28,11:04:38.950,upgrade progress 59%
2017-08-28,11:04:39.439,"sub module info: modueID: 0x01, firmwareVersion: 06.05.50.35, state:Upgrading. (code 1), progress: 49%"
2017-08-28,11:04:39.439,upgrade progress 59%
2017-08-28,11:04:39.934,"sub module info: modueID: 0x01, firmwareVersion: 06.05.50.35, state:Upgrading. (code 1), progress: 51%"
2017-08-28,11:04:39.937,upgrade progress 60%
2017-08-28,11:04:40.441,"sub module info: modueID: 0x01, firmwareVersion: 06.05.50.35, state:Upgrading. (code 1), progress: 52%"
2017-08-28,11:04:40.442,upgrade progress 60%
2017-08-28,11:04:40.936,"sub module info: modueID: 0x01, firmwareVersion: 06.05.50.35, state:Upgrading. (code 1), progress: 53%"
2017-08-28,11:04:40.936,upgrade progress 60%
2017-08-28,11:04:41.435,"sub module info: modueID: 0x01, firmwareVersion: 06.05.50.35, state:Upgrading. (code 1), progress: 54%"
2017-08-28,11:04:41.435,upgrade progress 60%
2017-08-28,11:04:41.932,"sub module info: modueID: 0x01, firmwareVersion: 06.05.50.35, state:Upgrading. (code 1), progress: 55%"
2017-08-28,11:04:41.932,upgrade progress 60%
2017-08-28,11:04:42.442,"sub module info: modueID: 0x01, firmwareVersion: 06.05.50.35, state:Upgrading. (code 1), progress: 57%"
2017-08-28,11:04:42.449,upgrade progress 61%
2017-08-28,11:04:42.937,"sub module info: modueID: 0x01, firmwareVersion: 06.05.50.35, state:Upgrading. (code 1), progress: 58%"
2017-08-28,11:04:42.938,upgrade progress 61%
2017-08-28,11:04:43.442,"sub module info: modueID: 0x01, firmwareVersion: 06.05.50.35, state:Upgrading. (code 1), progress: 59%"
2017-08-28,11:04:43.442,upgrade progress 61%
2017-08-28,11:04:43.935,"sub module info: modueID: 0x01, firmwareVersion: 06.05.50.35, state:Upgrading. (code 1), progress: 60%"
2017-08-28,11:04:43.939,upgrade progress 62%
2017-08-28,11:04:44.442,"sub module info: modueID: 0x01, firmwareVersion: 06.05.50.35, state:Upgrading. (code 1), progress: 62%"
2017-08-28,11:04:44.442,upgrade progress 62%
2017-08-28,11:04:44.935,"sub module info: modueID: 0x01, firmwareVersion: 06.05.50.35, state:Upgrading. (code 1), progress: 63%"
2017-08-28,11:04:44.938,upgrade progress 63%
2017-08-28,11:04:45.434,"sub module info: modueID: 0x01, firmwareVersion: 06.05.50.35, state:Upgrading. (code 1), progress: 63%"
2017-08-28,11:04:45.435,upgrade progress 63%
2017-08-28,11:04:45.935,"sub module info: modueID: 0x01, firmwareVersion: 06.05.50.35, state:Upgrading. (code 1), progress: 65%"
2017-08-28,11:04:45.935,upgrade progress 63%
2017-08-28,11:04:46.434,"sub module info: modueID: 0x01, firmwareVersion: 06.05.50.35, state:Upgrading. (code 1), progress: 66%"
2017-08-28,11:04:46.437,upgrade progress 64%
2017-08-28,11:04:46.942,"sub module info: modueID: 0x01, firmwareVersion: 06.05.50.35, state:Upgrading. (code 1), progress: 68%"
2017-08-28,11:04:46.942,upgrade progress 64%
2017-08-28,11:04:47.438,"sub module info: modueID: 0x01, firmwareVersion: 06.05.50.35, state:Upgrading. (code 1), progress: 68%"
2017-08-28,11:04:47.439,upgrade progress 64%
2017-08-28,11:04:47.941,"sub module info: modueID: 0x01, firmwareVersion: 06.05.50.35, state:Upgrading. (code 1), progress: 70%"
2017-08-28,11:04:47.941,upgrade progress 64%
2017-08-28,11:04:48.437,"sub module info: modueID: 0x01, firmwareVersion: 06.05.50.35, state:Upgrading. (code 1), progress: 71%"
2017-08-28,11:04:48.437,upgrade progress 64%
2017-08-28,11:04:48.940,"sub module info: modueID: 0x01, firmwareVersion: 06.05.50.35, state:Upgrading. (code 1), progress: 72%"
2017-08-28,11:04:48.945,upgrade progress 65%
2017-08-28,11:04:49.440,"sub module info: modueID: 0x01, firmwareVersion: 06.05.50.35, state:Upgrading. (code 1), progress: 73%"
2017-08-28,11:04:49.440,upgrade progress 65%
2017-08-28,11:04:49.934,"sub module info: modueID: 0x01, firmwareVersion: 06.05.50.35, state:Upgrading. (code 1), progress: 74%"
2017-08-28,11:04:49.935,upgrade progress 65%
2017-08-28,11:04:50.429,"sub module info: modueID: 0x01, firmwareVersion: 06.05.50.35, state:Upgrading. (code 1), progress: 76%"
2017-08-28,11:04:50.432,upgrade progress 66%
2017-08-28,11:04:50.928,"sub module info: modueID: 0x01, firmwareVersion: 06.05.50.35, state:Upgrading. (code 1), progress: 77%"
2017-08-28,11:04:50.928,upgrade progress 66%
2017-08-28,11:04:51.428,"sub module info: modueID: 0x01, firmwareVersion: 06.05.50.35, state:Upgrading. (code 1), progress: 79%"
2017-08-28,11:04:51.431,upgrade progress 67%
2017-08-28,11:04:51.926,"sub module info: modueID: 0x01, firmwareVersion: 06.05.50.35, state:Upgrading. (code 1), progress: 79%"
2017-08-28,11:04:51.927,upgrade progress 67%
2017-08-28,11:04:52.428,"sub module info: modueID: 0x01, firmwareVersion: 06.05.50.35, state:Upgrading. (code 1), progress: 80%"
2017-08-28,11:04:52.428,upgrade progress 67%
2017-08-28,11:04:52.936,"sub module info: modueID: 0x01, firmwareVersion: 06.05.50.35, state:Upgrading. (code 1), progress: 82%"
2017-08-28,11:04:52.943,upgrade progress 68%
2017-08-28,11:04:53.435,"sub module info: modueID: 0x01, firmwareVersion: 06.05.50.35, state:Upgrading. (code 1), progress: 83%"
2017-08-28,11:04:53.436,upgrade progress 68%
2017-08-28,11:04:53.932,"sub module info: modueID: 0x01, firmwareVersion: 06.05.50.35, state:Upgrading. (code 1), progress: 84%"
2017-08-28,11:04:53.933,upgrade progress 68%
2017-08-28,11:04:54.427,"sub module info: modueID: 0x01, firmwareVersion: 06.05.50.35, state:Upgrading. (code 1), progress: 85%"
2017-08-28,11:04:54.428,upgrade progress 68%
2017-08-28,11:04:54.936,"sub module info: modueID: 0x01, firmwareVersion: 06.05.50.35, state:Upgrading. (code 1), progress: 87%"
2017-08-28,11:04:54.942,upgrade progress 69%
2017-08-28,11:04:55.428,"sub module info: modueID: 0x01, firmwareVersion: 06.05.50.35, state:Upgrading. (code 1), progress: 88%"
2017-08-28,11:04:55.428,upgrade progress 69%
2017-08-28,11:04:55.925,"sub module info: modueID: 0x01, firmwareVersion: 06.05.50.35, state:Upgrading. (code 1), progress: 89%"
2017-08-28,11:04:55.926,upgrade progress 69%
2017-08-28,11:04:56.429,"sub module info: modueID: 0x01, firmwareVersion: 06.05.50.35, state:Upgrading. (code 1), progress: 90%"
2017-08-28,11:04:56.431,upgrade progress 70%
2017-08-28,11:04:56.935,"sub module info: modueID: 0x01, firmwareVersion: 06.05.50.35, state:Upgrading. (code 1), progress: 91%"
2017-08-28,11:04:56.936,upgrade progress 70%
2017-08-28,11:04:57.428,"sub module info: modueID: 0x01, firmwareVersion: 06.05.50.35, state:Upgrading. (code 1), progress: 93%"
2017-08-28,11:04:57.431,upgrade progress 71%
2017-08-28,11:04:57.929,"sub module info: modueID: 0x01, firmwareVersion: 06.05.50.35, state:Upgrading. (code 1), progress: 94%"
2017-08-28,11:04:57.929,upgrade progress 71%
2017-08-28,11:04:58.427,"sub module info: modueID: 0x01, firmwareVersion: 06.05.50.35, state:Upgrading. (code 1), progress: 95%"
2017-08-28,11:04:58.427,upgrade progress 71%
2017-08-28,11:04:58.937,"sub module info: modueID: 0x01, firmwareVersion: 06.05.50.35, state:Upgrading. (code 1), progress: 96%"
2017-08-28,11:04:58.943,upgrade progress 72%
2017-08-28,11:04:59.434,"sub module info: modueID: 0x01, firmwareVersion: 06.05.50.35, state:Upgrading. (code 1), progress: 97%"
2017-08-28,11:04:59.435,upgrade progress 72%
2017-08-28,11:04:59.928,"sub module info: modueID: 0x01, firmwareVersion: 06.05.50.35, state:Upgrading. (code 1), progress: 98%"
2017-08-28,11:04:59.928,upgrade progress 72%
